2022-09-30 15:35:38,406 INFO    SenderThread:3960 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-09-30 15:35:38,409 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:38,410 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:38,412 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:38,413 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:38,414 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:38,414 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:38,415 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:38,416 DEBUG   SenderThread:3960 [sender.py:send():301] send: history
2022-09-30 15:35:38,417 DEBUG   SenderThread:3960 [sender.py:send():301] send: summary
2022-09-30 15:35:38,419 INFO    SenderThread:3960 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-09-30 15:35:38,633 INFO    Thread-177:3960 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\wandb-summary.json
2022-09-30 15:35:39,641 INFO    Thread-195:3960 [upload_job.py:push():139] Uploaded file C:\Users\bhatt\AppData\Local\Temp\tmphkc2hifuwandb\3cz4e34k-media/table/examples_7_1ed4cf00a574c5c41655.table.json
2022-09-30 15:35:39,645 INFO    Thread-177:3960 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\output.log
2022-09-30 15:35:43,718 INFO    Thread-177:3960 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\output.log
2022-09-30 15:35:43,963 DEBUG   SenderThread:3960 [sender.py:send():301] send: stats
2022-09-30 15:35:47,781 INFO    Thread-177:3960 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\output.log
2022-09-30 15:35:48,230 DEBUG   HandlerThread:3960 [handler.py:handle_request():138] handle_request: stop_status
2022-09-30 15:35:48,231 DEBUG   SenderThread:3960 [sender.py:send_request():315] send_request: stop_status
2022-09-30 15:35:50,635 DEBUG   HandlerThread:3960 [handler.py:handle_request():138] handle_request: partial_history
2022-09-30 15:35:50,638 DEBUG   SenderThread:3960 [sender.py:send():301] send: history
2022-09-30 15:35:50,639 DEBUG   SenderThread:3960 [sender.py:send():301] send: summary
2022-09-30 15:35:50,641 INFO    SenderThread:3960 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
